miner_id,hash_power,mined_blocks,canonical_blocks,orphan_blocks,orphan_ratio,mined_share,canonical_share,mined_vs_hp_ratio,canonical_vs_hp_ratio
M19,0.013029784148937141,57,54,3,0.05263157894736842,0.0114,0.011607910576096303,0.8749185611743165,0.8908751245156412
M20,0.003333720592792271,11,11,0,0.0,0.0022,0.0023645743766122097,0.6599233315343069,0.709289909215721
M21,0.0003175247023163171,1,1,0,0.0,0.0002,0.00021496130696474635,0.6298722541616956,0.6769908148771449
M22,0.011184390794528187,59,53,6,0.1016949152542373,0.0118,0.011392949269131557,1.0550418182609456,1.018647280699938
M23,0.0012605345327281667,12,12,0,0.0,0.0024,0.0025795356835769563,1.9039541858529614,2.046382400959761
M24,0.004026190328242972,27,26,1,0.037037037037037035,0.0054,0.005588993981083405,1.341218263359288,1.3881594076359625
M25,0.005121273951382991,30,27,3,0.1,0.006,0.005803955288048152,1.171583488202132,1.1333030302901106
M26,0.0006367663949174591,5,4,1,0.2,0.001,0.0008598452278589854,1.570434633457102,1.350330725242564
M27,0.009820227645421398,44,43,1,0.022727272727272728,0.0088,0.009243336199484092,0.8961095727860168,0.9412547787315015
M28,0.009324842649224901,52,51,1,0.019230769230769232,0.0104,0.010963026655202063,1.1153003210048233,1.1756795334357015
M29,0.017831885467005797,88,86,2,0.022727272727272728,0.0176,0.018486672398968184,0.9869960208394759,1.036720005474123
M30,0.010988442138506171,55,52,3,0.05454545454545454,0.011,0.01117798796216681,1.001051819843809,1.0172495628835705
M31,0.01355322972702336,62,55,7,0.11290322580645161,0.0124,0.011822871883061048,0.9149110765293108,0.8723287453386697
M32,0.010578835020790666,62,57,5,0.08064516129032258,0.0124,0.012252794496990542,1.1721517516465834,1.1582366558236357
M33,0.014022250448076342,79,75,4,0.05063291139240506,0.0158,0.016122098022355976,1.1267806161718885,1.149751110355307
M34,0.009680426701908185,51,45,6,0.11764705882352941,0.0102,0.009673258813413585,1.05367256156068,0.99925954829107
M35,0.00588795018591038,35,31,4,0.11428571428571428,0.007,0.0066638005159071366,1.1888687538068357,1.1317691735662665
M36,0.021117661694241778,98,92,6,0.061224489795918366,0.0196,0.019776440240756664,0.9281330615000994,0.936488164603431
M37,0.021076077340590704,105,95,10,0.09523809523809523,0.021,0.020421324161650902,0.9963903462982562,0.9689338215855375
M38,0.017785072368813753,77,69,8,0.1038961038961039,0.0154,0.014832330180567498,0.8658947054387031,0.8339763748488362
M39,0.01498239987260632,81,76,5,0.06172839506172839,0.0162,0.01633705932932072,1.081268697788525,1.0904167201671908
M40,0.00667355909354947,39,38,1,0.02564102564102564,0.0078,0.00816852966466036,1.1687916283740298,1.2240139856640964
M41,0.004861400962182694,30,25,5,0.16666666666666666,0.006,0.005374032674118658,1.2342121225289948,1.1054493788773598
M42,0.006118187628834012,47,45,2,0.0425531914893617,0.0094,0.009673258813413585,1.5364027012998662,1.5810660607767417
M43,0.0014864400241324663,5,4,1,0.2,0.001,0.0008598452278589854,0.6727483004796186,0.5784594157176428
M44,0.01622022530216242,75,74,1,0.013333333333333334,0.015,0.01590713671539123,0.9247713715789295,0.9806976425457266
M45,0.008475372196137594,39,34,5,0.1282051282051282,0.0078,0.007308684436801376,0.9203135649375521,0.8623437729533692
M46,0.017919867098980812,94,88,6,0.06382978723404255,0.0188,0.018916595012897677,1.0491149234621973,1.0556213898468898
M47,0.008181437652593972,37,36,1,0.02702702702702703,0.0074,0.007738607050730868,0.9044865113228343,0.9458737424072771
M48,0.020279145190800166,90,79,11,0.12222222222222222,0.018,0.016981943250214963,0.8876113776317296,0.8374092246215087
M49,0.017935237744753946,87,82,5,0.05747126436781609,0.0174,0.0176268271711092,0.9701571982278013,0.9828042104579877
M50,1.1534831717430926e-05,0,0,0,0.0,0.0,0.0,0.0,0.0
M51,0.004439145883717484,23,23,0,0.0,0.0046,0.004944110060189166,1.036235375114055,1.1137525527881071
M52,0.01926797489811278,115,105,10,0.08695652173913043,0.023,0.022570937231298365,1.1936905731724177,1.1714223913333568
M53,0.009948349231777356,44,40,4,0.09090909090909091,0.0088,0.008598452278589854,0.8845688661482389,0.8643094525797691
M54,0.02075152587538079,120,113,7,0.058333333333333334,0.024,0.02429062768701634,1.1565414584029765,1.1705465821110665
M55,0.008412390734006032,39,38,1,0.02564102564102564,0.0078,0.00816852966466036,0.9272037220607788,0.9710116806201246
M56,0.0015460226028483593,4,4,0,0.0,0.0008,0.0008598452278589854,0.5174568589916454,0.5561660135335827
M57,0.013323844308456869,76,74,2,0.02631578947368421,0.0152,0.01590713671539123,1.1408118894298624,1.1938849139279346
M58,0.016478952299595832,76,63,13,0.17105263157894737,0.0152,0.01354256233877902,0.9223887370784367,0.8218096692416039
M59,0.005710413641314965,34,30,4,0.11764705882352941,0.0068,0.006448839208942391,1.1908069059659452,1.129312097863612
M60,0.001844605083958605,7,7,0,0.0,0.0014,0.0015047291487532244,0.7589700430595894,0.8157459620158957
M61,0.007039930909708879,42,40,2,0.047619047619047616,0.0084,0.008598452278589854,1.1931935281375314,1.2213830489062887
M62,0.020406864990205616,100,93,7,0.07,0.02,0.01999140154772141,0.9800623471365694,0.9796409961704745
M63,0.01604565097773346,91,79,12,0.13186813186813187,0.0182,0.016981943250214963,1.1342637344696163,1.0583517785461491
M64,0.00249756215373685,13,12,1,0.07692307692307693,0.0026,0.0025795356835769563,1.041015133941665,1.0328214173639112
M65,0.005215361111220579,21,18,3,0.14285714285714285,0.0042,0.003869303525365434,0.8053133638174963,0.7419051994387941
M66,0.0021388748619103966,9,9,0,0.0,0.0018,0.001934651762682717,0.8415639605920091,0.9045184443164328
M67,0.0012677800433049725,4,4,0,0.0,0.0008,0.0008598452278589854,0.6310242886569519,0.6782290290809888
M68,0.016870772358595645,83,78,5,0.060240963855421686,0.0166,0.016766981943250214,0.983950209697561,0.9938479156057992
M69,0.0037609615416789614,27,26,1,0.037037037037037035,0.0054,0.005588993981083405,1.4358030360473568,1.4860545419425844
M70,0.011838753252151417,61,53,8,0.13114754098360656,0.0122,0.011392949269131557,1.0305139181596623,0.9623436713710672
M71,0.009470764770738035,50,47,3,0.06,0.01,0.010103181427343079,1.0558809390871104,1.0667756693270463
M72,0.004036269178297214,23,21,2,0.08695652173913043,0.0046,0.0045141874462596735,1.1396663098521609,1.1184059454042854
M73,0.015492205066488704,72,64,8,0.1111111111111111,0.0144,0.013757523645743766,0.9294997024761014,0.8880287594115805
M74,0.0027722160857871136,14,13,1,0.07142857142857142,0.0028,0.0027944969905417025,1.0100222758086326,1.008037217902609
M75,0.013625694105534127,68,60,8,0.11764705882352941,0.0136,0.012897678417884782,0.9981142901539458,0.9465703778456571
M76,0.0024661564439835758,12,12,0,0.0,0.0024,0.0025795356835769563,0.9731742711842264,1.0459740661911292
M77,0.008906249243815108,50,50,0,0.0,0.01,0.010748065348237317,1.1228071128757642,1.2068004222654387
M78,0.004505785927894283,20,19,1,0.05,0.004,0.00408426483233018,0.8877474571610074,0.9064489298183114
M79,0.005710824081955426,27,25,2,0.07407407407407407,0.0054,0.005374032674118658,0.9455728144493996,0.9410257778906319
M80,0.020551920921073323,96,89,7,0.07291666666666667,0.0192,0.019131556319862426,0.9342192427527732,0.9308889613449953
M81,0.0170060310510517,79,74,5,0.06329113924050633,0.0158,0.01590713671539123,0.9290821563578697,0.9353820810769066
M82,0.0064379235832331,27,25,2,0.07407407407407407,0.0054,0.005374032674118658,0.8387797603040422,0.8347462663450629
M83,0.01873018188770462,100,94,6,0.06,0.02,0.020206362854686157,1.0677952899714738,1.0788129541844211
M84,0.004460160894811091,21,19,2,0.09523809523809523,0.0042,0.00408426483233018,0.9416700650611596,0.9157214119969922
M85,0.008345719092852658,44,40,4,0.09090909090909091,0.0088,0.008598452278589854,1.0544328058604793,1.0302829729739693
M86,0.018084829584706884,85,73,12,0.1411764705882353,0.017,0.015692175408426483,0.9400143872174361,0.867698273568267
M87,0.013585910910880386,72,69,3,0.041666666666666664,0.0144,0.014832330180567498,1.0599215683408938,1.0917435185511857
M88,0.0021237708105136346,10,10,0,0.0,0.002,0.0021496130696474634,0.9417212017883886,1.0121681016642181
M89,0.02094081964494539,116,108,8,0.06896551724137931,0.0232,0.023215821152192607,1.1078840462483959,1.1086395635806139
M90,0.0045137807133062155,24,24,0,0.0,0.0048,0.005159071367153913,1.0634101000631324,1.1429601247454133
M91,0.005467031716542191,20,20,0,0.0,0.004,0.004299226139294927,0.7316584588117107,0.7863912927898867
M92,0.01635573402508502,84,79,5,0.05952380952380952,0.0168,0.016981943250214963,1.0271627047880334,1.038286831038553
M93,0.006963089475089517,31,28,3,0.0967741935483871,0.0062,0.0060189165950128975,0.8904093538048774,0.8644031670920787
M94,0.006272387306655754,37,34,3,0.08108108108108109,0.0074,0.007308684436801376,1.1797740857213512,1.1652157431423258
M95,0.0015536472570250304,13,12,1,0.07692307692307693,0.0026,0.0025795356835769563,1.6734815372303726,1.6603097465742174
M96,0.0019075348507513563,11,11,0,0.0,0.0022,0.0023645743766122097,1.1533209991594362,1.2395969466459975
M97,0.012334906874184239,57,51,6,0.10526315789473684,0.0114,0.010963026655202063,0.9242064100102039,0.8887806585833747
M98,0.005143920954345563,25,21,4,0.16,0.005,0.0045141874462596735,0.97202115747444,0.8775771413139828
M99,0.012727539592379468,61,57,4,0.06557377049180328,0.0122,0.012252794496990542,0.9585513296933424,0.9626993817663567
